#ID	chrm	start	end
3 	 3 	 68850001 	 68900000 
3 	 3 	 68900001 	 68950000 
3 	 3 	 68950001 	 69000000 
3 	 3 	 69000001 	 69050000 
3 	 3 	 69050001 	 69100000 
3 	 3 	 69100001 	 69150000 
3 	 3 	 69150001 	 69200000 
3 	 3 	 69200001 	 69250000 
3 	 3 	 69250001 	 69300000 
3 	 3 	 69300001 	 69350000 
3 	 3 	 69350001 	 69400000 
3 	 3 	 69400001 	 69450000 
3 	 3 	 69450001 	 69500000 
3 	 3 	 69500001 	 69550000 
3 	 3 	 69550001 	 69600000 
3 	 3 	 69600001 	 69650000 
3 	 3 	 69650001 	 69700000 
3 	 3 	 69700001 	 69750000 
3 	 3 	 69750001 	 69800000 
3 	 3 	 69800001 	 69850000 
3 	 3 	 69850001 	 69900000 
3 	 3 	 69900001 	 69950000 
3 	 3 	 69950001 	 70000000 
3 	 3 	 70000001 	 70050000 
3 	 3 	 70050001 	 70100000 
3 	 3 	 70100001 	 70150000 
3 	 3 	 70150001 	 70200000 
3 	 3 	 70200001 	 70250000 
3 	 3 	 70250001 	 70300000 
3 	 3 	 70300001 	 70350000 
3 	 3 	 70350001 	 70400000 
3 	 3 	 70400001 	 70450000 
3 	 3 	 70450001 	 70500000 
3 	 3 	 70500001 	 70550000 
3 	 3 	 70550001 	 70600000 
3 	 3 	 70600001 	 70650000 
3 	 3 	 70650001 	 70700000 
3 	 3 	 70700001 	 70750000 
3 	 3 	 70750001 	 70800000 
3 	 3 	 70800001 	 70850000 
3 	 3 	 70850001 	 70900000 
3 	 3 	 70900001 	 70950000 
3 	 3 	 70950001 	 71000000 
3 	 3 	 71000001 	 71050000 
3 	 3 	 71050001 	 71100000 
3 	 3 	 71100001 	 71150000 
3 	 3 	 71150001 	 71200000 
3 	 3 	 71200001 	 71250000 
3 	 3 	 71250001 	 71300000 
3 	 3 	 71300001 	 71350000 
3 	 3 	 71350001 	 71400000 
3 	 3 	 71400001 	 71450000 
3 	 3 	 71450001 	 71500000 
3 	 3 	 71500001 	 71550000 
3 	 3 	 71550001 	 71600000 
3 	 3 	 71600001 	 71650000 
3 	 3 	 71650001 	 71700000 
3 	 3 	 71700001 	 71750000 
3 	 3 	 71750001 	 71800000 
3 	 3 	 71800001 	 71850000 
3 	 3 	 71850001 	 71900000 
3 	 3 	 71900001 	 71950000 
3 	 3 	 71950001 	 72000000 
3 	 3 	 72000001 	 72050000 
3 	 3 	 72050001 	 72100000 
3 	 3 	 72100001 	 72150000 
3 	 3 	 72150001 	 72200000 
3 	 3 	 72200001 	 72250000 
3 	 3 	 72250001 	 72300000 
3 	 3 	 72300001 	 72350000 
3 	 3 	 72350001 	 72400000 
3 	 3 	 72400001 	 72450000 
3 	 3 	 72450001 	 72500000 
3 	 3 	 72500001 	 72550000 
3 	 3 	 72550001 	 72600000 
3 	 3 	 72600001 	 72650000 
3 	 3 	 72650001 	 72700000 
3 	 3 	 72700001 	 72750000 
3 	 3 	 72750001 	 72800000 
3 	 3 	 72800001 	 72850000 
3 	 3 	 72850001 	 72900000 
3 	 3 	 72900001 	 72950000 
3 	 3 	 72950001 	 73000000 
3 	 3 	 73000001 	 73050000 
3 	 3 	 73050001 	 73100000 
3 	 3 	 73100001 	 73150000 
3 	 3 	 73150001 	 73200000 
3 	 3 	 73200001 	 73250000 
3 	 3 	 73250001 	 73300000 
3 	 3 	 73300001 	 73350000 
3 	 3 	 73350001 	 73400000 
3 	 3 	 73400001 	 73450000 
3 	 3 	 73450001 	 73500000 
3 	 3 	 73500001 	 73550000 
3 	 3 	 73550001 	 73600000 
3 	 3 	 73600001 	 73650000 
3 	 3 	 73650001 	 73700000 
3 	 3 	 73700001 	 73750000 
3 	 3 	 73750001 	 73800000 
3 	 3 	 73800001 	 73850000 
3 	 3 	 73850001 	 73900000 
3 	 3 	 73900001 	 73950000 
3 	 3 	 73950001 	 74000000 
3 	 3 	 74000001 	 74050000 
3 	 3 	 74050001 	 74100000 
3 	 3 	 74100001 	 74150000 
3 	 3 	 74150001 	 74200000 
3 	 3 	 74200001 	 74250000 
3 	 3 	 74250001 	 74300000 
3 	 3 	 74300001 	 74350000 
3 	 3 	 74350001 	 74400000 
3 	 3 	 74400001 	 74450000 
3 	 3 	 74450001 	 74500000 
3 	 3 	 74500001 	 74550000 
3 	 3 	 74550001 	 74600000 
3 	 3 	 74600001 	 74650000 
3 	 3 	 74650001 	 74700000 
3 	 3 	 74700001 	 74750000 
3 	 3 	 74750001 	 74800000 
3 	 3 	 74800001 	 74850000 
3 	 3 	 74850001 	 74900000 
3 	 3 	 74900001 	 74950000 
3 	 3 	 74950001 	 75000000 
3 	 3 	 75000001 	 75050000 
3 	 3 	 75050001 	 75100000 
3 	 3 	 75100001 	 75150000 
3 	 3 	 75150001 	 75200000 
3 	 3 	 75200001 	 75250000 
3 	 3 	 75250001 	 75300000 
3 	 3 	 75300001 	 75350000 
3 	 3 	 75350001 	 75400000 
3 	 3 	 75400001 	 75450000 
3 	 3 	 75450001 	 75500000 
3 	 3 	 75500001 	 75550000 
3 	 3 	 75550001 	 75600000 
3 	 3 	 75600001 	 75650000 
3 	 3 	 75650001 	 75700000 
3 	 3 	 75700001 	 75750000 
3 	 3 	 75750001 	 75800000 
3 	 3 	 75800001 	 75850000 
3 	 3 	 75850001 	 75900000 
3 	 3 	 75900001 	 75950000 
3 	 3 	 75950001 	 76000000 
3 	 3 	 76000001 	 76050000 
3 	 3 	 76050001 	 76100000 
3 	 3 	 76100001 	 76150000 
3 	 3 	 76150001 	 76200000 
3 	 3 	 76200001 	 76250000 
3 	 3 	 76250001 	 76300000 
3 	 3 	 76300001 	 76350000 
3 	 3 	 76350001 	 76400000 
3 	 3 	 76400001 	 76450000 
3 	 3 	 76450001 	 76500000 
3 	 3 	 76500001 	 76550000 
3 	 3 	 76550001 	 76600000 
3 	 3 	 76600001 	 76650000 
3 	 3 	 76650001 	 76700000 
3 	 3 	 76700001 	 76750000 
3 	 3 	 76750001 	 76800000 
3 	 3 	 76800001 	 76850000 
3 	 3 	 76850001 	 76900000 
3 	 3 	 76900001 	 76950000 
3 	 3 	 76950001 	 77000000 
3 	 3 	 77000001 	 77050000 
3 	 3 	 77050001 	 77100000 
3 	 3 	 77100001 	 77150000 
3 	 3 	 77150001 	 77200000 
3 	 3 	 77200001 	 77250000 
3 	 3 	 77250001 	 77300000 
3 	 3 	 77300001 	 77350000 
3 	 3 	 77350001 	 77400000 
3 	 3 	 77400001 	 77450000 
3 	 3 	 77450001 	 77500000 
3 	 3 	 77500001 	 77550000 
3 	 3 	 77550001 	 77600000 
3 	 3 	 77600001 	 77650000 
3 	 3 	 77650001 	 77700000 
3 	 3 	 77700001 	 77750000 
3 	 3 	 77750001 	 77800000 
3 	 3 	 77800001 	 77850000 
3 	 3 	 77850001 	 77900000 
3 	 3 	 77900001 	 77950000 
3 	 3 	 77950001 	 78000000 
3 	 3 	 78000001 	 78050000 
3 	 3 	 78050001 	 78100000 
3 	 3 	 78100001 	 78150000 
3 	 3 	 78150001 	 78200000 
3 	 3 	 78200001 	 78250000 
3 	 3 	 78250001 	 78300000 
3 	 3 	 78300001 	 78350000 
3 	 3 	 78350001 	 78400000 
3 	 3 	 78400001 	 78450000 
3 	 3 	 78450001 	 78500000 
3 	 3 	 78500001 	 78550000 
3 	 3 	 78550001 	 78600000 
3 	 3 	 78600001 	 78650000 
3 	 3 	 78650001 	 78700000 
3 	 3 	 78700001 	 78750000 
3 	 3 	 78750001 	 78800000 
3 	 3 	 78800001 	 78850000 
3 	 3 	 78850001 	 78900000 
3 	 3 	 78900001 	 78950000 
3 	 3 	 78950001 	 79000000 
3 	 3 	 79000001 	 79050000 
3 	 3 	 79050001 	 79100000 
3 	 3 	 79100001 	 79150000 
3 	 3 	 79150001 	 79200000 
3 	 3 	 79200001 	 79250000 
3 	 3 	 79250001 	 79300000 
3 	 3 	 79300001 	 79350000 
3 	 3 	 79350001 	 79400000 
3 	 3 	 79400001 	 79450000 
3 	 3 	 79450001 	 79500000 
3 	 3 	 79500001 	 79550000 
3 	 3 	 79550001 	 79600000 
3 	 3 	 79600001 	 79650000 
3 	 3 	 79650001 	 79700000 
3 	 3 	 79700001 	 79750000 
3 	 3 	 79750001 	 79800000 
3 	 3 	 79800001 	 79850000 
3 	 3 	 79850001 	 79900000 
3 	 3 	 79900001 	 79950000 
3 	 3 	 79950001 	 80000000 
3 	 3 	 80000001 	 80050000 
3 	 3 	 80050001 	 80100000 
3 	 3 	 80100001 	 80150000 
3 	 3 	 80150001 	 80200000 
3 	 3 	 80200001 	 80250000 
3 	 3 	 80250001 	 80300000 
3 	 3 	 80300001 	 80350000 
3 	 3 	 80350001 	 80400000 
3 	 3 	 80400001 	 80450000 
3 	 3 	 80450001 	 80500000 
3 	 3 	 80500001 	 80550000 
3 	 3 	 80550001 	 80600000 
3 	 3 	 80600001 	 80650000 
3 	 3 	 80650001 	 80700000 
3 	 3 	 80700001 	 80750000 
3 	 3 	 80750001 	 80800000 
3 	 3 	 80800001 	 80850000 
3 	 3 	 80850001 	 80900000 
3 	 3 	 80900001 	 80950000 
3 	 3 	 80950001 	 81000000 
3 	 3 	 81000001 	 81050000 
3 	 3 	 81050001 	 81100000 
3 	 3 	 81100001 	 81150000 
3 	 3 	 81150001 	 81200000 
3 	 3 	 81200001 	 81250000 
3 	 3 	 81250001 	 81300000 
3 	 3 	 81300001 	 81350000 
3 	 3 	 81350001 	 81400000 
3 	 3 	 81400001 	 81450000 
3 	 3 	 81450001 	 81500000 
3 	 3 	 81500001 	 81550000 
3 	 3 	 81550001 	 81600000 
3 	 3 	 81600001 	 81650000 
3 	 3 	 81650001 	 81700000 
3 	 3 	 81700001 	 81750000 
3 	 3 	 81750001 	 81800000 
3 	 3 	 81800001 	 81850000 
3 	 3 	 81850001 	 81900000 
3 	 3 	 81900001 	 81950000 
3 	 3 	 81950001 	 82000000 
3 	 3 	 82000001 	 82050000 
3 	 3 	 82050001 	 82100000 
3 	 3 	 82100001 	 82150000 
3 	 3 	 82150001 	 82200000 
3 	 3 	 82200001 	 82250000 
3 	 3 	 82250001 	 82300000 
3 	 3 	 82300001 	 82350000 
3 	 3 	 82350001 	 82400000 
3 	 3 	 82400001 	 82450000 
3 	 3 	 82450001 	 82500000 
3 	 3 	 82500001 	 82550000 
3 	 3 	 82550001 	 82600000 
3 	 3 	 82600001 	 82650000 
3 	 3 	 82650001 	 82700000 
3 	 3 	 82700001 	 82750000 
3 	 3 	 82750001 	 82800000 
3 	 3 	 82800001 	 82850000 
3 	 3 	 82850001 	 82900000 
3 	 3 	 82900001 	 82950000 
3 	 3 	 82950001 	 83000000 
3 	 3 	 83000001 	 83050000 
3 	 3 	 83050001 	 83100000 
3 	 3 	 83100001 	 83150000 
3 	 3 	 83150001 	 83200000 
3 	 3 	 83200001 	 83250000 
3 	 3 	 83250001 	 83300000 
3 	 3 	 83300001 	 83350000 
3 	 3 	 83350001 	 83400000 
3 	 3 	 83400001 	 83450000 
3 	 3 	 83450001 	 83500000 
3 	 3 	 83500001 	 83550000 
3 	 3 	 83550001 	 83600000 
3 	 3 	 83600001 	 83650000 
3 	 3 	 83650001 	 83700000 
3 	 3 	 83700001 	 83750000 
3 	 3 	 83750001 	 83800000 
3 	 3 	 83800001 	 83850000 
3 	 3 	 83850001 	 83900000 
3 	 3 	 83900001 	 83950000 
3 	 3 	 83950001 	 84000000 
3 	 3 	 84000001 	 84050000 
3 	 3 	 84050001 	 84100000 
3 	 3 	 84100001 	 84150000 
3 	 3 	 84150001 	 84200000 
3 	 3 	 84200001 	 84250000 
3 	 3 	 84250001 	 84300000 
3 	 3 	 84300001 	 84350000 
3 	 3 	 84350001 	 84400000 
3 	 3 	 84400001 	 84450000 
3 	 3 	 84450001 	 84500000 
3 	 3 	 84500001 	 84550000 
3 	 3 	 84550001 	 84600000 
3 	 3 	 84600001 	 84650000 
3 	 3 	 84650001 	 84700000 
3 	 3 	 84700001 	 84750000 
3 	 3 	 84750001 	 84800000 
3 	 3 	 84800001 	 84850000 
3 	 3 	 84850001 	 84900000 
3 	 3 	 84900001 	 84950000 
3 	 3 	 84950001 	 85000000 
3 	 3 	 85000001 	 85050000 
3 	 3 	 85050001 	 85100000 
3 	 3 	 85100001 	 85150000 
3 	 3 	 85150001 	 85200000 
3 	 3 	 85200001 	 85250000 
3 	 3 	 85250001 	 85300000 
3 	 3 	 85300001 	 85350000 
3 	 3 	 85350001 	 85400000 
3 	 3 	 85400001 	 85450000 
3 	 3 	 85450001 	 85500000 
3 	 3 	 85500001 	 85550000 
3 	 3 	 85550001 	 85600000 
3 	 3 	 85600001 	 85650000 
3 	 3 	 85650001 	 85700000 
3 	 3 	 85700001 	 85750000 
3 	 3 	 85750001 	 85800000 
3 	 3 	 85800001 	 85850000 
3 	 3 	 85850001 	 85900000 
3 	 3 	 85900001 	 85950000 
3 	 3 	 85950001 	 86000000 
3 	 3 	 86000001 	 86050000 
3 	 3 	 86050001 	 86100000 
3 	 3 	 86100001 	 86150000 
3 	 3 	 86150001 	 86200000 
3 	 3 	 86200001 	 86250000 
3 	 3 	 86250001 	 86300000 
3 	 3 	 86300001 	 86350000 
3 	 3 	 86350001 	 86400000 
3 	 3 	 86400001 	 86450000 
3 	 3 	 86450001 	 86500000 
3 	 3 	 86500001 	 86550000 
3 	 3 	 86550001 	 86600000 
3 	 3 	 86600001 	 86650000 
3 	 3 	 86650001 	 86700000 
3 	 3 	 86700001 	 86750000 
3 	 3 	 86750001 	 86800000 
3 	 3 	 86800001 	 86850000 
3 	 3 	 86850001 	 86900000 
3 	 3 	 86900001 	 86950000 
3 	 3 	 86950001 	 87000000 
3 	 3 	 87000001 	 87050000 
3 	 3 	 87050001 	 87100000 
3 	 3 	 87100001 	 87150000 
3 	 3 	 87150001 	 87200000 
3 	 3 	 87200001 	 87250000 
3 	 3 	 87250001 	 87300000 
3 	 3 	 87300001 	 87350000 
3 	 3 	 87350001 	 87400000 
3 	 3 	 87400001 	 87450000 
3 	 3 	 87450001 	 87500000 
3 	 3 	 87500001 	 87550000 
3 	 3 	 87550001 	 87600000 
3 	 3 	 87600001 	 87650000 
3 	 3 	 87650001 	 87700000 
3 	 3 	 87700001 	 87750000 
3 	 3 	 87750001 	 87800000 
3 	 3 	 87800001 	 87850000 
3 	 3 	 87850001 	 87900000 
3 	 3 	 87900001 	 87950000 
3 	 3 	 87950001 	 88000000 
3 	 3 	 88000001 	 88050000 
3 	 3 	 88050001 	 88100000 
3 	 3 	 88100001 	 88150000 
3 	 3 	 88150001 	 88200000 
3 	 3 	 88200001 	 88250000 
3 	 3 	 88250001 	 88300000 
3 	 3 	 88300001 	 88350000 
3 	 3 	 88350001 	 88400000 
3 	 3 	 88400001 	 88450000 
3 	 3 	 88450001 	 88500000 
3 	 3 	 88500001 	 88550000 
3 	 3 	 88550001 	 88600000 
3 	 3 	 88600001 	 88650000 
3 	 3 	 88650001 	 88700000 
3 	 3 	 88700001 	 88750000 
3 	 3 	 88750001 	 88800000 
3 	 3 	 88800001 	 88850000 
3 	 3 	 88850001 	 88900000 
3 	 3 	 88900001 	 88950000 
3 	 3 	 88950001 	 89000000 
3 	 3 	 89000001 	 89050000 
3 	 3 	 89050001 	 89100000 
3 	 3 	 89100001 	 89150000 
3 	 3 	 89150001 	 89200000 
3 	 3 	 89200001 	 89250000 
3 	 3 	 89250001 	 89300000 
3 	 3 	 89300001 	 89350000 
3 	 3 	 89350001 	 89400000 
3 	 3 	 89400001 	 89450000 
3 	 3 	 89450001 	 89500000 
3 	 3 	 89500001 	 89550000 
3 	 3 	 89550001 	 89600000 
3 	 3 	 89600001 	 89650000 
3 	 3 	 89650001 	 89700000 
3 	 3 	 89700001 	 89750000 
3 	 3 	 89750001 	 89800000 
3 	 3 	 89800001 	 89850000 
3 	 3 	 89850001 	 89900000 
3 	 3 	 89900001 	 89950000 
3 	 3 	 89950001 	 90000000 
3 	 3 	 90000001 	 90050000 
3 	 3 	 90050001 	 90100000 
3 	 3 	 90100001 	 90150000 
3 	 3 	 90150001 	 90200000 
3 	 3 	 90200001 	 90250000 
3 	 3 	 90250001 	 90300000 
3 	 3 	 90300001 	 90350000 
3 	 3 	 90350001 	 90400000 
3 	 3 	 90400001 	 90450000 
3 	 3 	 90450001 	 90500000 
3 	 3 	 90500001 	 90550000 
3 	 3 	 90550001 	 90600000 
3 	 3 	 90600001 	 90650000 
3 	 3 	 90650001 	 90700000 
3 	 3 	 90700001 	 90750000 
3 	 3 	 90750001 	 90800000 
3 	 3 	 90800001 	 90850000 
3 	 3 	 90850001 	 90900000 
3 	 3 	 90900001 	 90950000 
3 	 3 	 90950001 	 91000000 
3 	 3 	 91000001 	 91050000 
3 	 3 	 91050001 	 91100000 
3 	 3 	 91100001 	 91150000 
3 	 3 	 91150001 	 91200000 
3 	 3 	 91200001 	 91250000 
3 	 3 	 91250001 	 91300000 
3 	 3 	 91300001 	 91350000 
3 	 3 	 91350001 	 91400000 
3 	 3 	 91400001 	 91450000 
3 	 3 	 91450001 	 91500000 
3 	 3 	 91500001 	 91550000 
3 	 3 	 91550001 	 91600000 
3 	 3 	 91600001 	 91650000 
3 	 3 	 91650001 	 91700000 
3 	 3 	 91700001 	 91750000 
3 	 3 	 91750001 	 91800000 
3 	 3 	 91800001 	 91850000 
3 	 3 	 91850001 	 91900000 
3 	 3 	 91900001 	 91950000 
3 	 3 	 91950001 	 92000000 
3 	 3 	 92000001 	 92050000 
3 	 3 	 92050001 	 92100000 
3 	 3 	 92100001 	 92150000 
3 	 3 	 92150001 	 92200000 
3 	 3 	 92200001 	 92250000 
3 	 3 	 92250001 	 92300000 
3 	 3 	 92300001 	 92350000 
3 	 3 	 92350001 	 92400000 
3 	 3 	 92400001 	 92450000 
3 	 3 	 92450001 	 92500000 
3 	 3 	 92500001 	 92550000 
3 	 3 	 92550001 	 92600000 
3 	 3 	 92600001 	 92650000 
3 	 3 	 92650001 	 92700000 
3 	 3 	 92700001 	 92750000 
3 	 3 	 92750001 	 92800000 
3 	 3 	 92800001 	 92850000 
3 	 3 	 92850001 	 92900000 
3 	 3 	 92900001 	 92950000 
3 	 3 	 92950001 	 93000000 
3 	 3 	 93000001 	 93050000 
3 	 3 	 93050001 	 93100000 
3 	 3 	 93100001 	 93150000 
3 	 3 	 93150001 	 93200000 
3 	 3 	 93200001 	 93250000 
3 	 3 	 93250001 	 93300000 
3 	 3 	 93300001 	 93350000 
3 	 3 	 93350001 	 93400000 
3 	 3 	 93400001 	 93450000 
3 	 3 	 93450001 	 93500000 
3 	 3 	 93500001 	 93550000 
3 	 3 	 93550001 	 93600000 
3 	 3 	 93600001 	 93650000 
3 	 3 	 93650001 	 93700000 
3 	 3 	 93700001 	 93750000 
3 	 3 	 93750001 	 93800000 
3 	 3 	 93800001 	 93850000 
3 	 3 	 93850001 	 93900000 
3 	 3 	 93900001 	 93950000 
3 	 3 	 93950001 	 94000000 
3 	 3 	 94000001 	 94050000 
3 	 3 	 94050001 	 94100000 
3 	 3 	 94100001 	 94150000 
3 	 3 	 94150001 	 94200000 
3 	 3 	 94200001 	 94250000 
3 	 3 	 94250001 	 94300000 
3 	 3 	 94300001 	 94350000 
3 	 3 	 94350001 	 94400000 
3 	 3 	 94400001 	 94450000 
3 	 3 	 94450001 	 94500000 
3 	 3 	 94500001 	 94550000 
3 	 3 	 94550001 	 94600000 
3 	 3 	 94600001 	 94650000 
3 	 3 	 94650001 	 94700000 
3 	 3 	 94700001 	 94750000 
3 	 3 	 94750001 	 94800000 
3 	 3 	 94800001 	 94850000 
3 	 3 	 94850001 	 94900000 
3 	 3 	 94900001 	 94950000 
3 	 3 	 94950001 	 95000000 
3 	 3 	 95000001 	 95050000 
3 	 3 	 95050001 	 95100000 
3 	 3 	 95100001 	 95150000 
3 	 3 	 95150001 	 95200000 
3 	 3 	 95200001 	 95250000 
3 	 3 	 95250001 	 95300000 
3 	 3 	 95300001 	 95350000 
3 	 3 	 95350001 	 95400000 
3 	 3 	 95400001 	 95450000 
3 	 3 	 95450001 	 95500000 
3 	 3 	 95500001 	 95550000 
3 	 3 	 95550001 	 95600000 
3 	 3 	 95600001 	 95650000 
3 	 3 	 95650001 	 95700000 
3 	 3 	 95700001 	 95750000 
3 	 3 	 95750001 	 95800000 
3 	 3 	 95800001 	 95850000 
3 	 3 	 95850001 	 95900000 
3 	 3 	 95900001 	 95950000 
3 	 3 	 95950001 	 96000000 
3 	 3 	 96000001 	 96050000 
3 	 3 	 96050001 	 96100000 
3 	 3 	 96100001 	 96150000 
3 	 3 	 96150001 	 96200000 
3 	 3 	 96200001 	 96250000 
3 	 3 	 96250001 	 96300000 
3 	 3 	 96300001 	 96350000 
3 	 3 	 96350001 	 96400000 
3 	 3 	 96400001 	 96450000 
3 	 3 	 96450001 	 96500000 
3 	 3 	 96500001 	 96550000 
3 	 3 	 96550001 	 96600000 
3 	 3 	 96600001 	 96650000 
3 	 3 	 96650001 	 96700000 
3 	 3 	 96700001 	 96750000 
3 	 3 	 96750001 	 96800000 
3 	 3 	 96800001 	 96850000 
3 	 3 	 96850001 	 96900000 
3 	 3 	 96900001 	 96950000 
3 	 3 	 96950001 	 97000000 
3 	 3 	 97000001 	 97050000 
3 	 3 	 97050001 	 97100000 
3 	 3 	 97100001 	 97150000 
3 	 3 	 97150001 	 97200000 
3 	 3 	 97200001 	 97250000 
3 	 3 	 97250001 	 97300000 
3 	 3 	 97300001 	 97350000 
3 	 3 	 97350001 	 97400000 
3 	 3 	 97400001 	 97450000 
3 	 3 	 97450001 	 97500000 
3 	 3 	 97500001 	 97550000 
3 	 3 	 97550001 	 97600000 
3 	 3 	 97600001 	 97650000 
3 	 3 	 97650001 	 97700000 
3 	 3 	 97700001 	 97750000 
3 	 3 	 97750001 	 97800000 
3 	 3 	 97800001 	 97850000 
3 	 3 	 97850001 	 97900000 
3 	 3 	 97900001 	 97950000 
3 	 3 	 97950001 	 98000000 
3 	 3 	 98000001 	 98050000 
3 	 3 	 98050001 	 98100000 
3 	 3 	 98100001 	 98150000 
3 	 3 	 98150001 	 98200000 
3 	 3 	 98200001 	 98250000 
3 	 3 	 98250001 	 98300000 
3 	 3 	 98300001 	 98350000 
3 	 3 	 98350001 	 98400000 
3 	 3 	 98400001 	 98450000 
3 	 3 	 98450001 	 98500000 
3 	 3 	 98500001 	 98550000 
3 	 3 	 98550001 	 98600000 
3 	 3 	 98600001 	 98650000 
3 	 3 	 98650001 	 98700000 
3 	 3 	 98700001 	 98750000 
3 	 3 	 98750001 	 98800000 
3 	 3 	 98800001 	 98850000 
3 	 3 	 98850001 	 98900000 
3 	 3 	 98900001 	 98950000 
3 	 3 	 98950001 	 99000000 
3 	 3 	 99000001 	 99050000 
3 	 3 	 99050001 	 99100000 
3 	 3 	 99100001 	 99150000 
3 	 3 	 99150001 	 99200000 
3 	 3 	 99200001 	 99250000 
3 	 3 	 99250001 	 99300000 
3 	 3 	 99300001 	 99350000 
3 	 3 	 99350001 	 99400000 
3 	 3 	 99400001 	 99450000 
3 	 3 	 99450001 	 99500000 
3 	 3 	 99500001 	 99550000 
3 	 3 	 99550001 	 99600000 
3 	 3 	 99600001 	 99650000 
3 	 3 	 99650001 	 99700000 
3 	 3 	 99700001 	 99750000 
3 	 3 	 99750001 	 99800000 
3 	 3 	 99800001 	 99850000 
3 	 3 	 99850001 	 99900000 
3 	 3 	 99900001 	 99950000 
3 	 3 	 99950001 	 100000000 
3 	 3 	 100000001 	 100050000 
3 	 3 	 100050001 	 100100000 
3 	 3 	 100100001 	 100150000 
3 	 3 	 100150001 	 100200000 
3 	 3 	 100200001 	 100250000 
3 	 3 	 100250001 	 100300000 
3 	 3 	 100300001 	 100350000 
3 	 3 	 100350001 	 100400000 
3 	 3 	 100400001 	 100450000 
3 	 3 	 100450001 	 100500000 
3 	 3 	 100500001 	 100550000 
3 	 3 	 100550001 	 100600000 
3 	 3 	 100600001 	 100650000 
3 	 3 	 100650001 	 100700000 
3 	 3 	 100700001 	 100750000 
3 	 3 	 100750001 	 100800000 
3 	 3 	 100800001 	 100850000 
3 	 3 	 100850001 	 100900000 
3 	 3 	 100900001 	 100950000 
3 	 3 	 100950001 	 101000000 
3 	 3 	 101000001 	 101050000 
3 	 3 	 101050001 	 101100000 
3 	 3 	 101100001 	 101150000 
3 	 3 	 101150001 	 101200000 
3 	 3 	 101200001 	 101250000 
3 	 3 	 101250001 	 101300000 
3 	 3 	 101300001 	 101350000 
3 	 3 	 101350001 	 101400000 
3 	 3 	 101400001 	 101450000 
3 	 3 	 101450001 	 101500000 
3 	 3 	 101500001 	 101550000 
3 	 3 	 101550001 	 101600000 
3 	 3 	 101600001 	 101650000 
3 	 3 	 101650001 	 101700000 
3 	 3 	 101700001 	 101750000 
3 	 3 	 101750001 	 101800000 
3 	 3 	 101800001 	 101850000 
3 	 3 	 101850001 	 101900000 
3 	 3 	 101900001 	 101950000 
3 	 3 	 101950001 	 102000000 
3 	 3 	 102000001 	 102050000 
3 	 3 	 102050001 	 102100000 
3 	 3 	 102100001 	 102150000 
3 	 3 	 102150001 	 102200000 
3 	 3 	 102200001 	 102250000 
3 	 3 	 102250001 	 102300000 
3 	 3 	 102300001 	 102350000 
3 	 3 	 102350001 	 102400000 
3 	 3 	 102400001 	 102450000 
3 	 3 	 102450001 	 102500000 
3 	 3 	 102500001 	 102550000 
3 	 3 	 102550001 	 102600000 
3 	 3 	 102600001 	 102650000 
3 	 3 	 102650001 	 102700000 
3 	 3 	 102700001 	 102750000 
3 	 3 	 102750001 	 102800000 
3 	 3 	 102800001 	 102850000 
3 	 3 	 102850001 	 102900000 
3 	 3 	 102900001 	 102950000 
3 	 3 	 102950001 	 103000000 
3 	 3 	 103000001 	 103050000 
3 	 3 	 103050001 	 103100000 
3 	 3 	 103100001 	 103150000 
3 	 3 	 103150001 	 103200000 
3 	 3 	 103200001 	 103250000 
3 	 3 	 103250001 	 103300000 
3 	 3 	 103300001 	 103350000 
3 	 3 	 103350001 	 103400000 
3 	 3 	 103400001 	 103450000 
3 	 3 	 103450001 	 103500000 
3 	 3 	 103500001 	 103550000 
3 	 3 	 103550001 	 103600000 
3 	 3 	 103600001 	 103650000 
3 	 3 	 103650001 	 103700000 
3 	 3 	 103700001 	 103750000 
3 	 3 	 103750001 	 103800000 
3 	 3 	 103800001 	 103850000 
3 	 3 	 103850001 	 103900000 
3 	 3 	 103900001 	 103950000 
3 	 3 	 103950001 	 104000000 
3 	 3 	 104000001 	 104050000 
3 	 3 	 104050001 	 104100000 
3 	 3 	 104100001 	 104150000 
3 	 3 	 104150001 	 104200000 
3 	 3 	 104200001 	 104250000 
3 	 3 	 104250001 	 104300000 
3 	 3 	 104300001 	 104350000 
3 	 3 	 104350001 	 104400000 
3 	 3 	 104400001 	 104450000 
3 	 3 	 104450001 	 104500000 
3 	 3 	 104500001 	 104550000 
3 	 3 	 104550001 	 104600000 
3 	 3 	 104600001 	 104650000 
3 	 3 	 104650001 	 104700000 
3 	 3 	 104700001 	 104750000 
3 	 3 	 104750001 	 104800000 
3 	 3 	 104800001 	 104850000 
3 	 3 	 104850001 	 104900000 
3 	 3 	 104900001 	 104950000 
3 	 3 	 104950001 	 105000000 
3 	 3 	 105000001 	 105050000 
3 	 3 	 105050001 	 105100000 
3 	 3 	 105100001 	 105150000 
3 	 3 	 105150001 	 105200000 
3 	 3 	 105200001 	 105250000 
3 	 3 	 105250001 	 105300000 
3 	 3 	 105300001 	 105350000 
3 	 3 	 105350001 	 105400000 
3 	 3 	 105400001 	 105450000 
3 	 3 	 105450001 	 105500000 
3 	 3 	 105500001 	 105550000 
3 	 3 	 105550001 	 105600000 
3 	 3 	 105600001 	 105650000 
